00,20240325,612136,,,,,,,,,,,,,,,,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,GBR,826,UNITED KINGDOM,P,USD,DCC allowed,VPMCX,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CN,DEBIT MASTERCARD,APERTURE SCIENCE INC.,IND,356,INDIA,D,INR,DCC allowed,DM000,N,N,,16,Y,,,,,,
01,999999999999999998,999999999999999999,CN,MASTERCARD CREDIT,APERTURE SCIENCE INC.,KEN,404,KENYA,C,KES,DCC allowed,AC000,N,N,,16,Y,,,,,,
01,999999999999999998,999999999999999999,CN,MASTERCARD CREDIT,APERTURE SCIENCE INC.,EGY,818,EGYPT,C,EGP,DCC allowed,AC000,N,N,,16,Y,,,,,,
01,999999999999999998,999999999999999999,CN,DEBIT MASTERCARD,APERTURE SCIENCE INC.,NPL,524,NEPAL,D,NPR,DCC allowed,DM000,N,N,,16,Y,,,,,,
01,999999999999999998,999999999999999999,CN,MASTERCARD CREDIT,APERTURE SCIENCE INC.,MAR,504,MOROCCO,P,MAD,DCC allowed,ACMCY,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CN,MASTERCARD CREDIT,APERTURE SCIENCE INC.,BRA,76,BRAZIL,P,BRL,DCC allowed,ACMCY,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,BRA,76,BRAZIL,P,BRL,DCC allowed,VPMCX,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CN,MASTERCARD CREDIT,APERTURE SCIENCE INC.,KOR,410,KOREA  REPUBLIC OF,C,KRW,DCC allowed,AC000,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,HKD,DCC allowed,VPMCO,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,GBP,DCC allowed,VPMCO,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,DKK,DCC allowed,VPMCO,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,MXN,DCC allowed,VPMCO,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,BRL,DCC allowed,VPMCO,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,RON,DCC allowed,VPMCO,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,UAH,DCC allowed,VPMCO,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,PEN,DCC allowed,VPMCO,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,BRL,DCC allowed,VPMCO,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,CZK,DCC allowed,VPMCO,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,EUR,DCC allowed,VPMCO,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,SAR,DCC allowed,VPMCO,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,ZAR,DCC allowed,VPMCO,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,HKD,,VP002,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,CNY,,VP002,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,CZK,,VP002,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,VND,,VP002,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,KRW,,VP002,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,ILS,,VP002,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,JOD,,VP002,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,PEN,,VP002,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,QAR,,VP002,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CP,MASTERCARD CREDIT,APERTURE SCIENCE INC.,HKG,344,HONG KONG,C,BGN,,VP002,N,N,,16,N,,,,,,
01,999999999999999998,999999999999999999,CN,DEBIT MASTERCARD,APERTURE SCIENCE INC.,IND,356,INDIA,D,INR,DCC allowed,DM000,N,N,,16,Y,,,,,,
01,999999999999999998,999999999999999999,CN,DEBIT MASTERCARD,APERTURE SCIENCE INC.,IND,356,INDIA,D,INR,DCC allowed,DM000,N,N,,16,D,,,,,,
01,999999999999999998,999999999999999999,CN,MASTERCARD CREDIT,APERTURE SCIENCE INC.,BRA,76,BRAZIL,C,BRL,DCC allowed,AC000,N,N,,16,D,,,,,,
